age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Target
39,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
27,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,38,United-States,0
54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
33,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,0
46,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
37,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,0
36,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,18,United-States,0
59,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,United-States,1
34,Local-gov,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Male,0,0,40,Portugal,0
53,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,1
51,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,1
32,Private,10th,6,Separated,Other-service,Unmarried,White,Female,0,0,42,United-States,0
31,State-gov,Some-college,10,Married-spouse-absent,Other-service,Other-relative,White,Male,0,0,40,United-States,0
22,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,Germany,0
47,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,0
32,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
26,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,38,United-States,0
37,Private,5th-6th,3,Separated,Farming-fishing,Not-in-family,White,Male,0,0,32,Guatemala,0
31,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,55,United-States,0
37,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,24,United-States,1
55,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,0
23,Local-gov,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Male,0,0,56,United-States,0
36,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
34,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,0
43,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
54,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
43,State-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,0
28,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1669,42,United-States,0
40,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
41,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
40,Private,Bachelors,13,Never-married,Sales,Not-in-family,Other,Female,0,0,55,United-States,1
42,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,38,United-States,0
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2352,50,United-States,0
18,Private,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,United-States,0
59,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,16,United-States,0
21,?,HS-grad,9,Never-married,?,Not-in-family,White,Female,1055,0,40,United-States,0
48,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,1
41,Self-emp-inc,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
18,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,33,United-States,0
23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,2463,0,40,United-States,0
60,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1
22,Private,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0,0,20,United-States,0
61,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,0
46,Private,Masters,14,Never-married,Tech-support,Not-in-family,White,Male,0,0,35,United-States,1
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,England,1
43,Private,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
24,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,1721,30,United-States,0
68,Self-emp-not-inc,11th,7,Never-married,Farming-fishing,Unmarried,White,Male,0,0,20,United-States,0
31,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,0
17,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,48,United-States,1
50,?,Masters,14,Married-spouse-absent,?,Other-relative,White,Male,0,0,40,United-States,0
33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,47,United-States,1
64,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
20,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,0
30,Private,HS-grad,9,Separated,Other-service,Own-child,White,Female,0,0,36,United-States,0
22,?,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,40,United-States,0
43,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
17,Private,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,0
47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,75,Italy,0
41,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,0
56,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
64,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
48,Private,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,0
31,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,46,United-States,0
29,Private,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,0
30,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,60,United-States,0
57,Private,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Male,0,653,42,United-States,1
62,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
39,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,24,United-States,0
43,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,25,United-States,0
24,Self-emp-inc,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
42,?,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,0
53,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,4386,0,40,United-States,1
26,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
73,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
72,?,11th,7,Widowed,?,Not-in-family,White,Female,0,0,24,United-States,0
55,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
25,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
41,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,1
24,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
63,Private,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,6,United-States,0
17,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
51,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
62,Local-gov,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,0
55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,United-States,1
43,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
40,Local-gov,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,50,United-States,0
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
39,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
31,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,18,United-States,0
61,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1
26,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,0
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
48,State-gov,Doctorate,16,Divorced,Prof-specialty,Own-child,White,Male,0,0,50,United-States,1
34,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
34,Local-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
59,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1
34,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
49,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,56,United-States,1
18,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
43,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,0
48,Private,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
28,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0
33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
24,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,0
21,Private,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
17,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,28,United-States,0
39,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,1
29,Self-emp-not-inc,Bachelors,13,Separated,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
24,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,0
71,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,10605,0,40,United-States,1
51,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,2415,40,China,1
55,Private,5th-6th,3,Divorced,Other-service,Unmarried,Black,Male,0,0,25,United-States,0
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
23,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,7,United-States,0
38,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
19,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,0
49,Private,9th,5,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
32,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,40,Philippines,1
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,0
38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,60,United-States,0
63,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,0
23,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,28,United-States,0
33,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,?,0
54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,0
29,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,2174,0,45,United-States,0
48,?,Some-college,10,Divorced,?,Unmarried,Black,Female,0,0,30,United-States,0
35,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
28,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,India,0
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,1
42,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,1
40,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
47,Private,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,55,United-States,0
22,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,United-States,0
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
28,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
63,Local-gov,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States,0
51,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,0
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,0
27,?,Assoc-acdm,12,Married-civ-spouse,?,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
35,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,0
46,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,38,United-States,0
37,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,52,United-States,0
24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,15,United-States,0
37,Self-emp-not-inc,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States,0
53,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
27,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,0
38,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,0
53,Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0
34,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
23,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,0
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1
43,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,50,South,0
67,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1
81,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,0
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
23,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,0
25,Private,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,0
42,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,38,Mexico,0
38,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,0
64,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,5,United-States,0
32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
22,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,42,United-States,0
33,Private,1st-4th,2,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,0,0,40,Guatemala,0
42,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,55,United-States,0
19,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,10,United-States,0
51,Local-gov,Preschool,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
23,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Mexico,0
37,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,44,United-States,1
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,United-States,1
47,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States,0
41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,40,United-States,1
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,0
31,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,1
31,Private,Assoc-acdm,12,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,0
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0
